Sno,Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,latitude,longitude
1145,20/04/20,17:00:00,Meghalaya,0,1,11,20.5937,78.962
1146,20/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1147,20/04/20,17:00:00,Nagaland,0,0,0,20.5937,78.962
1148,20/04/20,17:00:00,Odisha,24,1,68,20.5937,78.962
1149,20/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1150,20/04/20,17:00:00,Punjab,31,16,219,20.5937,78.962
1151,20/04/20,17:00:00,Rajasthan,183,14,1478,20.5937,78.962
1152,20/04/20,17:00:00,Tamil Nadu,411,15,1477,20.5937,78.962
1153,20/04/20,17:00:00,Telengana,190,21,873,20.5937,78.962
1154,20/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1155,20/04/20,17:00:00,Uttarakhand,11,0,44,20.5937,78.962
1156,20/04/20,17:00:00,Uttar Pradesh,129,17,1176,20.5937,78.962
1157,20/04/20,17:00:00,West Bengal,66,12,339,20.5937,78.962
1158,21/04/20,17:00:00,Andaman and Nicobar Islands,11,0,16,20.5937,78.962
1159,21/04/20,17:00:00,Andhra Pradesh,96,22,757,20.5937,78.962
1160,21/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1161,21/04/20,17:00:00,Assam,19,1,35,20.5937,78.962
1162,21/04/20,17:00:00,Bihar,42,2,114,20.5937,78.962
1163,21/04/20,17:00:00,Chandigarh,13,0,26,20.5937,78.962
1164,21/04/20,17:00:00,Chhattisgarh,25,0,36,20.5937,78.962
1165,21/04/20,17:00:00,Delhi,431,47,2081,20.5937,78.962
1166,21/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1167,21/04/20,17:00:00,Gujarat,131,77,2066,20.5937,78.962
1168,21/04/20,17:00:00,Haryana,127,3,254,20.5937,78.962
1169,21/04/20,17:00:00,Himachal Pradesh,16,1,39,20.5937,78.962
1170,21/04/20,17:00:00,Jammu and Kashmir,71,5,368,20.5937,78.962
1171,21/04/20,17:00:00,Jharkhand,0,2,46,20.5937,78.962
1172,21/04/20,17:00:00,Karnataka,114,17,415,20.5937,78.962
1173,21/04/20,17:00:00,Kerala,291,3,408,20.5937,78.962
1174,21/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1175,21/04/20,17:00:00,Madhya Pradesh,127,76,1540,20.5937,78.962
1176,21/04/20,17:00:00,Maharashtra,572,232,4669,20.5937,78.962
1177,21/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1178,21/04/20,17:00:00,Meghalaya,0,1,11,20.5937,78.962
1179,21/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1180,21/04/20,17:00:00,Nagaland,0,0,0,20.5937,78.962
1181,21/04/20,17:00:00,Odisha,24,1,74,20.5937,78.962
1182,21/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1183,21/04/20,17:00:00,Punjab,39,16,245,20.5937,78.962
1184,21/04/20,17:00:00,Rajasthan,205,25,1576,20.5937,78.962
1185,21/04/20,17:00:00,Tamil Nadu,457,17,1520,20.5937,78.962
1186,21/04/20,17:00:00,Telengana,190,23,919,20.5937,78.962
1187,21/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1188,21/04/20,17:00:00,Uttarakhand,18,0,46,20.5937,78.962
1189,21/04/20,17:00:00,Uttar Pradesh,140,20,1294,20.5937,78.962
1190,21/04/20,17:00:00,West Bengal,73,12,392,20.5937,78.962
1191,22/04/20,17:00:00,Andaman and Nicobar Islands,11,0,17,20.5937,78.962
1192,22/04/20,17:00:00,Andhra Pradesh,120,24,813,20.5937,78.962
1193,22/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1194,22/04/20,17:00:00,Assam,19,1,35,20.5937,78.962
1195,22/04/20,17:00:00,Bihar,46,2,126,20.5937,78.962
1196,22/04/20,17:00:00,Chandigarh,14,0,27,20.5937,78.962
1197,22/04/20,17:00:00,Chhattisgarh,26,0,36,20.5937,78.962
1198,22/04/20,17:00:00,Delhi,611,47,2156,20.5937,78.962
1199,22/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1200,22/04/20,17:00:00,Gujarat,144,95,2272,20.5937,78.962
1201,22/04/20,17:00:00,Haryana,127,3,254,20.5937,78.962
1202,22/04/20,17:00:00,Himachal Pradesh,16,1,39,20.5937,78.962
1203,22/04/20,17:00:00,Jammu and Kashmir,81,5,380,20.5937,78.962
1204,22/04/20,17:00:00,Jharkhand#,0,3,45,20.5937,78.962
1205,22/04/20,17:00:00,Karnataka,129,17,425,20.5937,78.962
1206,22/04/20,17:00:00,Kerala,323,3,427,20.5937,78.962
1207,22/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1208,22/04/20,17:00:00,Madhya Pradesh,148,80,1592,20.5937,78.962
1209,22/04/20,17:00:00,Maharashtra,722,251,5221,20.5937,78.962
1210,22/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1211,22/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1212,22/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1213,22/04/20,17:00:00,Odisha,30,1,82,20.5937,78.962
1214,22/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1215,22/04/20,17:00:00,Punjab,49,16,251,20.5937,78.962
1216,22/04/20,17:00:00,Rajasthan,230,25,1801,20.5937,78.962
1217,22/04/20,17:00:00,Tamil Nadu,635,18,1596,20.5937,78.962
1218,22/04/20,17:00:00,Telengana,194,23,945,20.5937,78.962
1219,22/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1220,22/04/20,17:00:00,Uttarakhand,19,0,46,20.5937,78.962
1221,22/04/20,17:00:00,Uttar Pradesh,165,21,1412,20.5937,78.962
1222,22/04/20,17:00:00,West Bengal,73,15,423,20.5937,78.962
1223,23/04/20,17:00:00,Andaman and Nicobar Islands,11,0,18,20.5937,78.962
1224,23/04/20,17:00:00,Andhra Pradesh,141,27,895,20.5937,78.962
1225,23/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1226,23/04/20,17:00:00,Assam,19,1,35,20.5937,78.962
1227,23/04/20,17:00:00,Bihar,46,2,148,20.5937,78.962
1228,23/04/20,17:00:00,Chandigarh,14,0,27,20.5937,78.962
1229,23/04/20,17:00:00,Chhattisgarh,28,0,36,20.5937,78.962
1230,23/04/20,17:00:00,Delhi,724,48,2248,20.5937,78.962
1231,23/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1232,23/04/20,17:00:00,Gujarat,179,103,2407,20.5937,78.962
1233,23/04/20,17:00:00,Haryana,140,3,262,20.5937,78.962
1234,23/04/20,17:00:00,Himachal Pradesh,18,1,40,20.5937,78.962
1235,23/04/20,17:00:00,Jammu and Kashmir,92,5,407,20.5937,78.962
1236,23/04/20,17:00:00,Jharkhand,8,3,49,20.5937,78.962
1237,23/04/20,17:00:00,Karnataka,141,17,443,20.5937,78.962
1238,23/04/20,17:00:00,Kerala,324,3,438,20.5937,78.962
1239,23/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1240,23/04/20,17:00:00,Madhya Pradesh,148,81,1695,20.5937,78.962
1241,23/04/20,17:00:00,Maharashtra,789,269,5652,20.5937,78.962
1242,23/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1243,23/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1244,23/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1245,23/04/20,17:00:00,Odisha,32,1,83,20.5937,78.962
1246,23/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1247,23/04/20,17:00:00,Punjab,65,16,277,20.5937,78.962
1248,23/04/20,17:00:00,Rajasthan,230,27,1890,20.5937,78.962
1249,23/04/20,17:00:00,Tamil Nadu,662,18,1629,20.5937,78.962
1250,23/04/20,17:00:00,Telengana,197,24,960,20.5937,78.962
1251,23/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1252,23/04/20,17:00:00,Uttarakhand,23,0,46,20.5937,78.962
1253,23/04/20,17:00:00,Uttar Pradesh,187,21,1509,20.5937,78.962
1254,23/04/20,17:00:00,West Bengal,79,15,456,20.5937,78.962
1255,24/04/20,17:00:00,Andaman and Nicobar Islands,11,0,22,20.5937,78.962
1256,24/04/20,17:00:00,Andhra Pradesh,145,29,955,20.5937,78.962
1257,24/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1258,24/04/20,17:00:00,Assam,19,1,36,20.5937,78.962
1259,24/04/20,17:00:00,Bihar,46,2,176,20.5937,78.962
1260,24/04/20,17:00:00,Chandigarh,14,0,27,20.5937,78.962
1261,24/04/20,17:00:00,Chhattisgarh,28,0,36,20.5937,78.962
1262,24/04/20,17:00:00,Delhi,808,50,2376,20.5937,78.962
1263,24/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1264,24/04/20,17:00:00,Gujarat,258,112,2624,20.5937,78.962
1265,24/04/20,17:00:00,Haryana,156,3,272,20.5937,78.962
1266,24/04/20,17:00:00,Himachal Pradesh,18,1,40,20.5937,78.962
1267,24/04/20,17:00:00,Jammu and Kashmir,92,5,427,20.5937,78.962
1268,24/04/20,17:00:00,Jharkhand,8,3,55,20.5937,78.962
1269,24/04/20,17:00:00,Karnataka,150,18,463,20.5937,78.962
1270,24/04/20,17:00:00,Kerala,324,3,448,20.5937,78.962
1271,24/04/20,17:00:00,Ladakh,14,0,18,20.5937,78.962
1272,24/04/20,17:00:00,Madhya Pradesh,203,83,1852,20.5937,78.962
1273,24/04/20,17:00:00,Maharashtra,840,283,6430,20.5937,78.962
1274,24/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1275,24/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1276,24/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1277,24/04/20,17:00:00,Odisha,33,1,90,20.5937,78.962
1278,24/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1279,24/04/20,17:00:00,Punjab,65,16,277,20.5937,78.962
1280,24/04/20,17:00:00,Rajasthan,230,27,1964,20.5937,78.962
1281,24/04/20,17:00:00,Tamil Nadu,752,20,1683,20.5937,78.962
1282,24/04/20,17:00:00,Telengana,253,26,984,20.5937,78.962
1283,24/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1284,24/04/20,17:00:00,Uttarakhand,24,0,47,20.5937,78.962
1285,24/04/20,17:00:00,Uttar Pradesh,206,24,1604,20.5937,78.962
1286,24/04/20,17:00:00,West Bengal,103,15,514,20.5937,78.962
1287,25/04/20,17:00:00,Andaman and Nicobar Islands,11,0,27,20.5937,78.962
1288,25/04/20,17:00:00,Andhra Pradesh,171,31,1061,20.5937,78.962
1289,25/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1290,25/04/20,17:00:00,Assam,19,1,36,20.5937,78.962
1291,25/04/20,17:00:00,Bihar,46,2,228,20.5937,78.962
1292,25/04/20,17:00:00,Chandigarh,15,0,28,20.5937,78.962
1293,25/04/20,17:00:00,Chhattisgarh,30,0,36,20.5937,78.962
1294,25/04/20,17:00:00,Delhi,857,53,2514,20.5937,78.962
1295,25/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1296,25/04/20,17:00:00,Gujarat,265,127,2815,20.5937,78.962
1297,25/04/20,17:00:00,Haryana,156,3,272,20.5937,78.962
1298,25/04/20,17:00:00,Himachal Pradesh,18,1,40,20.5937,78.962
1299,25/04/20,17:00:00,Jammu and Kashmir,109,5,454,20.5937,78.962
1300,25/04/20,17:00:00,Jharkhand,9,3,59,20.5937,78.962
1301,25/04/20,17:00:00,Karnataka,153,18,489,20.5937,78.962
1302,25/04/20,17:00:00,Kerala,331,4,451,20.5937,78.962
1303,25/04/20,17:00:00,Ladakh,14,0,20,20.5937,78.962
1304,25/04/20,17:00:00,Madhya Pradesh,210,92,1952,20.5937,78.962
1305,25/04/20,17:00:00,Maharashtra,957,301,6817,20.5937,78.962
1306,25/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1307,25/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1308,25/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1309,25/04/20,17:00:00,Odisha,33,1,94,20.5937,78.962
1310,25/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1311,25/04/20,17:00:00,Punjab,67,17,298,20.5937,78.962
1312,25/04/20,17:00:00,Rajasthan,230,27,2034,20.5937,78.962
1313,25/04/20,17:00:00,Tamil Nadu,866,22,1755,20.5937,78.962
1314,25/04/20,17:00:00,Telengana,253,26,984,20.5937,78.962
1315,25/04/20,17:00:00,Tripura,1,0,2,20.5937,78.962
1316,25/04/20,17:00:00,Uttarakhand,25,0,48,20.5937,78.962
1317,25/04/20,17:00:00,Uttar Pradesh,248,26,1778,20.5937,78.962
1318,25/04/20,17:00:00,West Bengal,103,18,571,20.5937,78.962
1319,26/04/20,17:00:00,Andaman and Nicobar Islands,11,0,33,20.5937,78.962
1320,26/04/20,17:00:00,Andhra Pradesh,231,31,1097,20.5937,78.962
1321,26/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1322,26/04/20,17:00:00,Assam,19,1,36,20.5937,78.962
1323,26/04/20,17:00:00,Bihar,46,2,251,20.5937,78.962
1324,26/04/20,17:00:00,Chandigarh,17,0,30,20.5937,78.962
1325,26/04/20,17:00:00,Chhattisgarh,32,0,37,20.5937,78.962
1326,26/04/20,17:00:00,Delhi,869,54,2625,20.5937,78.962
1327,26/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1328,26/04/20,17:00:00,Gujarat,282,133,3071,20.5937,78.962
1329,26/04/20,17:00:00,Haryana,176,3,289,20.5937,78.962
1330,26/04/20,17:00:00,Himachal Pradesh,22,1,40,20.5937,78.962
1331,26/04/20,17:00:00,Jammu and Kashmir,112,6,494,20.5937,78.962
1332,26/04/20,17:00:00,Jharkhand,13,3,67,20.5937,78.962
1333,26/04/20,17:00:00,Karnataka,177,18,501,20.5937,78.962
1334,26/04/20,17:00:00,Kerala,338,4,458,20.5937,78.962
1335,26/04/20,17:00:00,Ladakh,14,0,20,20.5937,78.962
1336,26/04/20,17:00:00,Madhya Pradesh,210,99,2096,20.5937,78.962
1337,26/04/20,17:00:00,Maharashtra,1076,323,7628,20.5937,78.962
1338,26/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1339,26/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1340,26/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1341,26/04/20,17:00:00,Odisha,34,1,103,20.5937,78.962
1342,26/04/20,17:00:00,Puducherry,3,0,7,20.5937,78.962
1343,26/04/20,17:00:00,Punjab,67,17,298,20.5937,78.962
1344,26/04/20,17:00:00,Rajasthan,493,33,2083,20.5937,78.962
1345,26/04/20,17:00:00,Tamil Nadu,960,23,1821,20.5937,78.962
1346,26/04/20,17:00:00,Telengana,280,26,991,20.5937,78.962
1347,26/04/20,17:00:00,Tripura,2,0,2,20.5937,78.962
1348,26/04/20,17:00:00,Uttarakhand,26,0,50,20.5937,78.962
1349,26/04/20,17:00:00,Uttar Pradesh,289,29,1843,20.5937,78.962
1350,26/04/20,17:00:00,West Bengal,105,18,611,20.5937,78.962
1351,27/04/20,17:00:00,Andaman and Nicobar Islands,11,0,33,20.5937,78.962
1352,27/04/20,17:00:00,Andhra Pradesh,235,31,1177,20.5937,78.962
1353,27/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1354,27/04/20,17:00:00,Assam,27,1,36,20.5937,78.962
1355,27/04/20,17:00:00,Bihar,56,2,277,20.5937,78.962
1356,27/04/20,17:00:00,Chandigarh,17,0,30,20.5937,78.962
1357,27/04/20,17:00:00,Chhattisgarh,32,0,37,20.5937,78.962
1358,27/04/20,17:00:00,Delhi,877,54,2918,20.5937,78.962
1359,27/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1360,27/04/20,17:00:00,Gujarat,313,151,3301,20.5937,78.962
1361,27/04/20,17:00:00,Haryana,176,3,289,20.5937,78.962
1362,27/04/20,17:00:00,Himachal Pradesh,22,1,40,20.5937,78.962
1363,27/04/20,17:00:00,Jammu and Kashmir,137,6,523,20.5937,78.962
1364,27/04/20,17:00:00,Jharkhand,13,3,82,20.5937,78.962
1365,27/04/20,17:00:00,Karnataka,188,20,511,20.5937,78.962
1366,27/04/20,17:00:00,Kerala,342,4,469,20.5937,78.962
1367,27/04/20,17:00:00,Ladakh,14,0,20,20.5937,78.962
1368,27/04/20,17:00:00,Madhya Pradesh,302,106,2168,20.5937,78.962
1369,27/04/20,17:00:00,Maharashtra,1188,342,8068,20.5937,78.962
1370,27/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1371,27/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1372,27/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1373,27/04/20,17:00:00,Odisha,35,1,108,20.5937,78.962
1374,27/04/20,17:00:00,Puducherry,3,0,8,20.5937,78.962
1375,27/04/20,17:00:00,Punjab,71,18,313,20.5937,78.962
1376,27/04/20,17:00:00,Rajasthan,518,41,2185,20.5937,78.962
1377,27/04/20,17:00:00,Tamil Nadu,1020,24,1885,20.5937,78.962
1378,27/04/20,17:00:00,Telengana,280,26,1002,20.5937,78.962
1379,27/04/20,17:00:00,Tripura,2,0,2,20.5937,78.962
1380,27/04/20,17:00:00,Uttarakhand,33,0,51,20.5937,78.962
1381,27/04/20,17:00:00,Uttar Pradesh,335,31,1955,20.5937,78.962
1382,27/04/20,17:00:00,West Bengal,105,20,649,20.5937,78.962
1383,28/04/20,17:00:00,Andaman and Nicobar Islands,11,0,33,20.5937,78.962
1384,28/04/20,17:00:00,Andhra Pradesh,258,31,1259,20.5937,78.962
1385,28/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1386,28/04/20,17:00:00,Assam,27,1,38,20.5937,78.962
1387,28/04/20,17:00:00,Bihar,57,2,346,20.5937,78.962
1388,28/04/20,17:00:00,Chandigarh,17,0,40,20.5937,78.962
1389,28/04/20,17:00:00,Chhattisgarh,32,0,37,20.5937,78.962
1390,28/04/20,17:00:00,Delhi,877,54,3108,20.5937,78.962
1391,28/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1392,28/04/20,17:00:00,Gujarat,394,162,3548,20.5937,78.962
1393,28/04/20,17:00:00,Haryana,183,3,296,20.5937,78.962
1394,28/04/20,17:00:00,Himachal Pradesh,22,1,40,20.5937,78.962
1395,28/04/20,17:00:00,Jammu and Kashmir,164,7,546,20.5937,78.962
1396,28/04/20,17:00:00,Jharkhand,17,3,103,20.5937,78.962
1397,28/04/20,17:00:00,Karnataka,198,20,520,20.5937,78.962
1398,28/04/20,17:00:00,Kerala,355,4,482,20.5937,78.962
1399,28/04/20,17:00:00,Ladakh,16,0,22,20.5937,78.962
1400,28/04/20,17:00:00,Madhya Pradesh,361,113,2368,20.5937,78.962
1401,28/04/20,17:00:00,Maharashtra,1282,369,8590,20.5937,78.962
1402,28/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1403,28/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1404,28/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1405,28/04/20,17:00:00,Odisha,37,1,118,20.5937,78.962
1406,28/04/20,17:00:00,Puducherry,3,0,8,20.5937,78.962
1407,28/04/20,17:00:00,Punjab,71,18,313,20.5937,78.962
1408,28/04/20,17:00:00,Rajasthan,669,46,2262,20.5937,78.962
1409,28/04/20,17:00:00,Tamil Nadu,1101,24,1937,20.5937,78.962
1410,28/04/20,17:00:00,Telengana,321,26,1004,20.5937,78.962
1411,28/04/20,17:00:00,Tripura,2,0,2,20.5937,78.962
1412,28/04/20,17:00:00,Uttarakhand,33,0,51,20.5937,78.962
1413,28/04/20,17:00:00,Uttar Pradesh,400,31,2043,20.5937,78.962
1414,28/04/20,17:00:00,West Bengal,109,20,697,20.5937,78.962
1415,29/04/20,17:00:00,Andaman and Nicobar Islands,15,0,33,20.5937,78.962
1416,29/04/20,17:00:00,Andhra Pradesh,287,31,1332,20.5937,78.962
1417,29/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1418,29/04/20,17:00:00,Assam,27,1,38,20.5937,78.962
1419,29/04/20,17:00:00,Bihar,64,2,383,20.5937,78.962
1420,29/04/20,17:00:00,Chandigarh,17,0,56,20.5937,78.962
1421,29/04/20,17:00:00,Chhattisgarh,34,0,38,20.5937,78.962
1422,29/04/20,17:00:00,Delhi,1078,54,3314,20.5937,78.962
1423,29/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1424,29/04/20,17:00:00,Gujarat,434,181,3774,20.5937,78.962
1425,29/04/20,17:00:00,Haryana,209,3,310,20.5937,78.962
1426,29/04/20,17:00:00,Himachal Pradesh,25,1,40,20.5937,78.962
1427,29/04/20,17:00:00,Jammu and Kashmir,176,8,565,20.5937,78.962
1428,29/04/20,17:00:00,Jharkhand,19,3,105,20.5937,78.962
1429,29/04/20,17:00:00,Karnataka,215,20,532,20.5937,78.962
1430,29/04/20,17:00:00,Kerala,359,4,486,20.5937,78.962
1431,29/04/20,17:00:00,Ladakh,16,0,22,20.5937,78.962
1432,29/04/20,17:00:00,Madhya Pradesh,377,119,2561,20.5937,78.962
1433,29/04/20,17:00:00,Maharashtra,1388,400,9318,20.5937,78.962
1434,29/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1435,29/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1436,29/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1437,29/04/20,17:00:00,Odisha,38,1,119,20.5937,78.962
1438,29/04/20,17:00:00,Puducherry,3,0,8,20.5937,78.962
1439,29/04/20,17:00:00,Punjab,71,19,322,20.5937,78.962
1440,29/04/20,17:00:00,Rajasthan,768,51,2364,20.5937,78.962
1441,29/04/20,17:00:00,Tamil Nadu,1168,25,2058,20.5937,78.962
1442,29/04/20,17:00:00,Telengana,367,26,1012,20.5937,78.962
1443,29/04/20,17:00:00,Tripura,2,0,2,20.5937,78.962
1444,29/04/20,17:00:00,Uttarakhand,34,0,54,20.5937,78.962
1445,29/04/20,17:00:00,Uttar Pradesh,477,36,2115,20.5937,78.962
1446,29/04/20,17:00:00,West Bengal,119,22,725,20.5937,78.962
1447,30/04/20,17:00:00,Andaman and Nicobar Islands,15,0,33,20.5937,78.962
1448,30/04/20,17:00:00,Andhra Pradesh,321,31,1403,20.5937,78.962
1449,30/04/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1450,30/04/20,17:00:00,Assam,29,1,42,20.5937,78.962
1451,30/04/20,17:00:00,Bihar,65,2,403,20.5937,78.962
1452,30/04/20,17:00:00,Chandigarh,17,0,56,20.5937,78.962
1453,30/04/20,17:00:00,Chhattisgarh,36,0,38,20.5937,78.962
1454,30/04/20,17:00:00,Delhi,1092,56,3439,20.5937,78.962
1455,30/04/20,17:00:00,Goa,7,0,7,20.5937,78.962
1456,30/04/20,17:00:00,Gujarat,527,197,4082,20.5937,78.962
1457,30/04/20,17:00:00,Haryana,209,3,310,20.5937,78.962
1458,30/04/20,17:00:00,Himachal Pradesh,25,1,40,20.5937,78.962
1459,30/04/20,17:00:00,Jammu and Kashmir,192,8,581,20.5937,78.962
1460,30/04/20,17:00:00,Jharkhand,19,3,107,20.5937,78.962
1461,30/04/20,17:00:00,Karnataka,223,21,557,20.5937,78.962
1462,30/04/20,17:00:00,Kerala,369,4,496,20.5937,78.962
1463,30/04/20,17:00:00,Ladakh,16,0,22,20.5937,78.962
1464,30/04/20,17:00:00,Madhya Pradesh,461,130,2660,20.5937,78.962
1465,30/04/20,17:00:00,Maharashtra,1593,432,9915,20.5937,78.962
1466,30/04/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1467,30/04/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1468,30/04/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1469,30/04/20,17:00:00,Odisha,39,1,128,20.5937,78.962
1470,30/04/20,17:00:00,Puducherry,5,0,8,20.5937,78.962
1471,30/04/20,17:00:00,Punjab,90,19,357,20.5937,78.962
1472,30/04/20,17:00:00,Rajasthan,768,51,2438,20.5937,78.962
1473,30/04/20,17:00:00,Tamil Nadu,1210,27,2162,20.5937,78.962
1474,30/04/20,17:00:00,Telengana,367,26,1012,20.5937,78.962
1475,30/04/20,17:00:00,Tripura,2,0,2,20.5937,78.962
1476,30/04/20,17:00:00,Uttarakhand,36,0,55,20.5937,78.962
1477,30/04/20,17:00:00,Uttar Pradesh,513,39,2203,20.5937,78.962
1478,30/04/20,17:00:00,West Bengal,124,22,758,20.5937,78.962
1479,01/05/20,17:00:00,Andaman and Nicobar Islands,16,0,33,20.5937,78.962
1480,01/05/20,17:00:00,Andhra Pradesh,403,33,1463,20.5937,78.962
1481,01/05/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1482,01/05/20,17:00:00,Assam,29,1,42,20.5937,78.962
1483,01/05/20,17:00:00,Bihar,82,2,426,20.5937,78.962
1484,01/05/20,17:00:00,Chandigarh,17,0,56,20.5937,78.962
1485,01/05/20,17:00:00,Chhattisgarh,36,0,40,20.5937,78.962
1486,01/05/20,17:00:00,Delhi,1094,59,3515,20.5937,78.962
1487,01/05/20,17:00:00,Goa,7,0,7,20.5937,78.962
1488,01/05/20,17:00:00,Gujarat,613,214,4395,20.5937,78.962
1489,01/05/20,17:00:00,Haryana,209,3,313,20.5937,78.962
1490,01/05/20,17:00:00,Himachal Pradesh,28,1,40,20.5937,78.962
1491,01/05/20,17:00:00,Jammu and Kashmir,216,8,614,20.5937,78.962
1492,01/05/20,17:00:00,Jharkhand,20,3,111,20.5937,78.962
1493,01/05/20,17:00:00,Karnataka,235,22,576,20.5937,78.962
1494,01/05/20,17:00:00,Kerala,383,4,497,20.5937,78.962
1495,01/05/20,17:00:00,Ladakh,16,0,22,20.5937,78.962
1496,01/05/20,17:00:00,Madhya Pradesh,482,137,2719,20.5937,78.962
1497,01/05/20,17:00:00,Maharashtra,1773,459,10498,20.5937,78.962
1498,01/05/20,17:00:00,Manipur,2,0,2,20.5937,78.962
1499,01/05/20,17:00:00,Meghalaya,0,1,12,20.5937,78.962
1500,01/05/20,17:00:00,Mizoram,0,0,1,20.5937,78.962
1501,01/05/20,17:00:00,Odisha,41,1,143,20.5937,78.962
1502,01/05/20,17:00:00,Puducherry,5,0,8,20.5937,78.962
1503,01/05/20,17:00:00,Punjab,90,19,357,20.5937,78.962
1504,01/05/20,17:00:00,Rajasthan,836,58,2584,20.5937,78.962
1505,01/05/20,17:00:00,Tamil Nadu,1258,27,2323,20.5937,78.962
1506,01/05/20,17:00:00,Telengana,441,26,1039,20.5937,78.962
1507,01/05/20,17:00:00,Tripura,2,0,2,20.5937,78.962
1508,01/05/20,17:00:00,Uttarakhand,36,0,57,20.5937,78.962
1509,01/05/20,17:00:00,Uttar Pradesh,555,41,2281,20.5937,78.962
1510,01/05/20,17:00:00,West Bengal,139,33,795,20.5937,78.962
1511,02/05/20,17:00:00,Andaman and Nicobar Islands,16,0,33,20.5937,78.962
1512,02/05/20,17:00:00,Andhra Pradesh,403,33,1463,20.5937,78.962
1513,02/05/20,17:00:00,Arunachal Pradesh,1,0,1,20.5937,78.962
1514,02/05/20,17:00:00,Assam,32,1,43,20.5937,78.962
1515,02/05/20,17:00:00,Bihar,98,3,471,20.5937,78.962
1516,02/05/20,17:00:00,Chandigarh,17,0,88,20.5937,78.962
1517,02/05/20,17:00:00,Chhattisgarh,36,0,43,20.5937,78.962
